Code postal;Localité;Sous-commune;Commune principale;Province
4800;VERVIERS;Non;VERVIERS;Liège
1472;Vieux-Genappe;Oui;GENAPPE;Brabant Wallon
9420;Vlekkem;Oui;ERPE-MERE;Flandre-Orientale
1457;Walhain-Saint-Paul;Oui;WALHAIN;Brabant Wallon
4608;Warsage;Oui;DALHEM;Liège
7604;Wasmes-Audemez-Briffoeil;Oui;PÉRUWELZ;Hainaut
1474;Ways;Oui;GENAPPE;Brabant Wallon
1982;Weerde;Oui;ZEMST;Brabant Flamand
2110;WIJNEGEM;Non;WIJNEGEM;Anvers
1200;WOLUWE-SAINT-LAMBERT;Non;WOLUWE-SAINT-LAMBERT;Bruxelles (19 communes)
2970;'S Gravenwezel;Oui;SCHILDE;Anvers
6997;Amonines;Oui;EREZÉE;Luxembourg
7910;Arc-Ainières;Oui;FRASNES-LEZ-ANVAING;Hainaut
6860;Assenois;Oui;LÉGLISE;Luxembourg
7800;ATH;Non;ATH;Hainaut
6500;Barbençon;Oui;BEAUMONT;Hainaut
7971;Basècles;Oui;BELOEIL;Hainaut
4983;Basse-Bodeux;Oui;TROIS-PONTS;Liège
8730;BEERNEM;Non;BEERNEM;Flandre-Occidentale
8510;Bellegem;Oui;KORTRIJK;Flandre-Occidentale
6834;Bellevaux;Oui;BOUILLON;Luxembourg
2040;Berendrecht;Oui;ANTWERPEN;Anvers
4257;BERLOZ;Non;BERLOZ;Liège
5380;Bierwart;Oui;FERNELMONT;Namur
1390;Biez;Oui;GREZ-DOICEAU;Brabant Wallon
4300;Bleret;Oui;WAREMME;Liège
2530;BOECHOUT;Non;BOECHOUT;Anvers
7866;Bois-De-Lessines;Oui;LESSINES;Hainaut
6941;Bomal-Sur-Ourthe;Oui;DURBUY;Luxembourg
2221;Booischot;Oui;HEIST-OP-DEN-BERG;Anvers
7040;Bougnies;Oui;QUÉVY;Hainaut
2930;BRASSCHAAT;Non;BRASSCHAAT;Anvers
1910;Buken;Oui;KAMPENHOUT;Brabant Flamand
6971;Champlon;Oui;TENNEVILLE;Luxembourg
7903;Chapelle-À-Oie;Oui;LEUZE-EN-HAINAUT;Hainaut
6200;CHÂTELET;Non;CHÂTELET;Hainaut
6200;Châtelineau;Oui;CHÂTELET;Hainaut
4180;Comblain-La-Tour;Oui;HAMOIR;Liège
4253;Darion;Oui;GEER;Liège
9890;Dikkelvenne;Oui;GAVERE;Flandre-Orientale
3400;Eliksem;Oui;LANDEN;Brabant Flamand
3071;Erps-Kwerps;Oui;KORTENBERG;Brabant Flamand
1046;European External Action Service;;;
4980;Fosse;Oui;TROIS-PONTS;Liège
3790;FOURONS;Non;FOURONS;Limbourg
4970;Francorchamps;Oui;STAVELOT;Liège
5660;Frasnes;Oui;COUVIN;Namur
3600;GENK;Non;GENK;Limbourg
6840;Grandvoir;Oui;NEUFCHÂTEAU;Luxembourg
3840;Groot-Loon;Oui;BORGLOON;Limbourg
3300;Hakendover;Oui;TIENEN;Brabant Flamand
5590;Haversin;Oui;CINEY;Namur
5600;Jamiolle;Oui;PHILIPPEVILLE;Namur
3840;Jesseren;Oui;BORGLOON;Limbourg
3582;Koersel;Oui;BERINGEN;Limbourg
9150;KRUIBEKE;Non;KRUIBEKE;Flandre-Orientale
9620;Leeuwergem;Oui;ZOTTEGEM;Flandre-Orientale
3000;LEUVEN;Non;LEUVEN;Brabant Flamand
7134;Leval-Trahegnies;Oui;BINCHE;Hainaut
6238;Liberchies;Oui;PONT-À-CELLES;Hainaut
4600;Lixhe;Oui;VISÉ;Liège
1325;Longueville;Oui;CHAUMONT-GISTOUX;Brabant Wallon
6280;Loverval;Oui;GERPINNES;Hainaut
9230;Massemen;Oui;WETTEREN;Flandre-Orientale
9180;MOERBEKE-WAAS;Non;MOERBEKE-WAAS;Flandre-Orientale
3404;Neerlanden;Oui;LANDEN;Brabant Flamand
8950;Nieuwkerke;Oui;HEUVELLAND;Flandre-Occidentale
6640;Nives;Oui;VAUX-SUR-SÛRE;Luxembourg
6831;Noirfontaine;Oui;BOUILLON;Luxembourg
2200;Noorderwijk;Oui;HERENTALS;Anvers
5640;Oret;Oui;METTET;Namur
6850;PALISEUL;Non;PALISEUL;Luxembourg
1047;Parlement Européen;;;
7380;QUIÉVRAIN;Non;QUIÉVRAIN;Hainaut
6792;Rachecourt;Oui;AUBANGE;Luxembourg
7520;Ramegnies-Chin;Oui;TOURNAI;Hainaut
3621;Rekem;Oui;LANAKEN;Limbourg
4624;Romsée;Oui;FLÉRON;Liège
6760;Ruette;Oui;VIRTON;Luxembourg
5010;SA SudPresse;;;
5600;Samart;Oui;PHILIPPEVILLE;Namur
1495;Sart-Dames-Avelines;Oui;VILLERS-LA-VILLE;Brabant Wallon
7830;SILLY;Non;SILLY;Hainaut
9112;Sinaai-Waas;Oui;SINT-NIKLAAS;Flandre-Orientale
3500;Sint-Lambrechts-Herk;Oui;HASSELT;Limbourg
4140;SPRIMONT;Non;SPRIMONT;Liège
8573;Tiegem;Oui;ANZEGEM;Flandre-Occidentale
9910;Ursel;Oui;AALTER;Flandre-Orientale
5670;Vierves-Sur-Viroin;Oui;VIROINVAL;Namur
4161;Villers-Aux-Tours;Oui;ANTHISNES;Liège
4280;Villers-Le-Peuplier;Oui;HANNUT;Liège
1570;Vollezele;Oui;GALMAARDEN;Brabant Flamand
2531;Vremde;Oui;BOECHOUT;Anvers
3700;Vreren;Oui;TONGEREN;Limbourg
6900;Waha;Oui;MARCHE-EN-FAMENNE;Luxembourg
9772;Wannegem-Lede;Oui;KRUISEM;Flandre-Orientale
5540;Waulsort;Oui;HASTIÈRE;Namur
6210;Wayaux;Oui;LES BONS VILLERS;Hainaut
8840;Westrozebeke;Oui;STADEN;Flandre-Occidentale
8710;WIELSBEKE;Non;WIELSBEKE;Flandre-Occidentale
9800;Zeveren;Oui;DEINZE;Flandre-Orientale
8630;Zoutenaaie;Oui;VEURNE;Flandre-Occidentale
8377;ZUIENKERKE;Non;ZUIENKERKE;Flandre-Occidentale
3831;Herten;Oui;WELLEN;Limbourg
5380;Hingeon;Oui;FERNELMONT;Namur
4460;Hollogne-Aux-Pierres;Oui;GRÂCE-HOLLOGNE;Liège
6990;HOTTON;Non;HOTTON;Luxembourg
7110;Houdeng-Aimeries;Oui;LA LOUVIÈRE;Hainaut
1050;IXELLES;Non;IXELLES;Bruxelles (19 communes)
2040;ANTWERPEN;Non;ANTWERPEN;Anvers
6980;Beausaint;Oui;LA ROCHE-EN-ARDENNE;Luxembourg
3130;Betekom;Oui;BEGIJNENDIJK;Brabant Flamand
3211;Binkom;Oui;LUBBEEK;Brabant Flamand
5537;Bioul;Oui;ANHÉE;Namur
7522;Blandain;Oui;TOURNAI;Hainaut
7090;BRAINE-LE-COMTE;Non;BRAINE-LE-COMTE;Hainaut
8900;Brielen;Oui;IEPER;Flandre-Occidentale
9255;BUGGENHOUT;Non;BUGGENHOUT;Flandre-Orientale
7911;Buissenal;Oui;FRASNES-LEZ-ANVAING;Hainaut
5580;Buissonville;Oui;ROCHEFORT;Namur
7604;Callenelle;Oui;PÉRUWELZ;Hainaut
5630;CERFONTAINE;Non;CERFONTAINE;Namur
6747;Châtillon;Oui;SAINT-LÉGER;Luxembourg
4260;Ciplet;Oui;BRAIVES;Liège
5590;Conneux;Oui;CINEY;Namur
3290;Deurne;Oui;DIEST;Brabant Flamand
9900;EEKLO;Non;EEKLO;Flandre-Orientale
3670;Ellikom;Oui;OUDSBERGEN;Limbourg
7134;Epinois;Oui;BINCHE;Hainaut
9620;Erwetegem;Oui;ZOTTEGEM;Flandre-Orientale
7502;Esplechin;Oui;TOURNAI;Hainaut
6990;Fronville;Oui;HOTTON;Luxembourg
3450;GEETBETS;Non;GEETBETS;Brabant Flamand
7822;Ghislenghien;Oui;ATH;Hainaut
7011;Ghlin;Oui;MONS;Hainaut
5660;Gonrieux;Oui;COUVIN;Namur
6960;Grandménil;Oui;MANHAY;Luxembourg
6952;Grune;Oui;NASSOGNE;Luxembourg
7350;Hainin;Oui;HENSIES;Hainaut
1785;Hamme;Oui;MERCHTEM;Brabant Flamand
6560;Hantes-Wihéries;Oui;ERQUELINNES;Hainaut
6929;Haut-Fays;Oui;DAVERDISSE;Luxembourg
7531;Havinnes;Oui;TOURNAI;Hainaut
3940;HECHTEL-EKSEL;Non;HECHTEL-EKSEL;Limbourg
1670;Heikruis;Oui;PEPINGEN;Brabant Flamand
6941;Heyd;Oui;DURBUY;Luxembourg
3220;HOLSBEEK;Non;HOLSBEEK;Brabant Flamand
5580;Jemelle;Oui;ROCHEFORT;Namur
4450;JUPRELLE;Non;JUPRELLE;Liège
3220;Kortrijk-Dutsel;Oui;HOLSBEEK;Brabant Flamand
7611;La Glanerie;Oui;RUMES;Hainaut
7170;La Hestre;Oui;MANAGE;Hainaut
8691;Leisele;Oui;ALVERINGEM;Flandre-Occidentale
6800;LIBRAMONT-CHEVIGNY;Non;LIBRAMONT-CHEVIGNY;Luxembourg
4830;LIMBOURG;Non;LIMBOURG;Liège
6953;Masbourg;Oui;NASSOGNE;Luxembourg
7110;Maurage;Oui;LA LOUVIÈRE;Hainaut
3350;Melkwezer;Oui;LINTER;Brabant Flamand
6640;Morhet;Oui;VAUX-SUR-SÛRE;Luxembourg
5000;NAMUR;Non;NAMUR;Namur
4560;Ocquier;Oui;CLAVIER;Liège
4367;Odeur;Oui;CRISNÉE;Liège
7501;Orcq;Oui;TOURNAI;Hainaut
3350;Overhespen;Oui;LINTER;Brabant Flamand
3583;Paal;Oui;BERINGEN;Limbourg
7740;PECQ;Non;PECQ;Hainaut
3900;PELT;Non;PELT;Limbourg
5590;Pessoux;Oui;CINEY;Namur
3700;Piringen;Oui;TONGEREN;Limbourg
1100;Postcheque;;;
5170;PROFONDEVILLE;Non;PROFONDEVILLE;Namur
7040;Quévy-Le-Petit;Oui;QUÉVY;Hainaut
7971;Ramegnies;Oui;BELOEIL;Hainaut
8930;Rekkem;Oui;MENEN;Flandre-Occidentale
3950;Reppel;Oui;BOCHOLT;Limbourg
3740;Rijkhoven;Oui;BILZEN;Limbourg
2820;Rijmenam;Oui;BONHEIDEN;Anvers
5170;Rivière;Oui;PROFONDEVILLE;Namur
6769;Robelmont;Oui;MEIX-DEVANT-VIRTON;Luxembourg
3730;Romershoven;Oui;HOESELT;Limbourg
3740;Rosmeer;Oui;BILZEN;Limbourg
6900;Roy;Oui;MARCHE-EN-FAMENNE;Luxembourg
3700;Rutten;Oui;TONGEREN;Limbourg
5030;Sauvenière;Oui;GEMBLOUX;Namur
2627;SCHELLE;Non;SCHELLE;Anvers
9260;Serskamp;Oui;WICHELEN;Flandre-Orientale
3040;Sint-Agatha-Rode;Oui;HULDENBERG;Brabant Flamand
8793;Sint-Eloois-Vijve;Oui;WAREGEM;Flandre-Occidentale
3051;Sint-Joris-Weert;Oui;OUD-HEVERLEE;Brabant Flamand
5333;Sorinne-La-Longue;Oui;ASSESSE;Namur
4920;Sougné-Remouchamps;Oui;AYWAILLE;Liège
6927;TELLIN;Non;TELLIN;Luxembourg
4560;Terwagne;Oui;CLAVIER;Liège
4367;Thys;Oui;CRISNÉE;Liège
8490;Varsenare;Oui;JABBEKE;Flandre-Occidentale
6440;Vergnies;Oui;FROIDCHAPELLE;Hainaut
7322;Ville-Pommeroeul;Oui;BERNISSART;Hainaut
5070;Vitrival;Oui;FOSSES-LA-VILLE;Namur
4683;Vivegnis;Oui;OUPEYE;Liège
6220;Wangenies;Oui;FLEURUS;Hainaut
7340;Warquignies;Oui;COLFONTAINE;Hainaut
7910;Wattripont;Oui;FRASNES-LEZ-ANVAING;Hainaut
3150;Wespelaar;Oui;HAACHT;Brabant Flamand
2323;Wortel;Oui;HOOGSTRATEN;Anvers
9052;Zwijnaarde;Oui;GENT;Flandre-Orientale
7510;3 Suisses;;;
1105;ACTISOC;;;
4219;Ambresin;Oui;WASSEIGES;Liège
4031;Angleur;Oui;LIÈGE;Liège
1007;Assemblée de la Commission Communautaire Française;;;
4837;BAELEN;Non;BAELEN;Liège
5190;Balâtre;Oui;JEMEPPE-SUR-SAMBRE;Namur
5370;Barvaux-Condroz;Oui;HAVELANGE;Namur
8531;Bavikhove;Oui;HARELBEKE;Flandre-Occidentale
8800;Beveren;Oui;ROESELARE;Flandre-Occidentale
1430;Bierghes;Oui;REBECQ;Brabant Wallon
5377;Bonsin;Oui;SOMME-LEUZE;Namur
1390;Bossut-Gottechain;Oui;GREZ-DOICEAU;Brabant Wallon
6671;Bovigny;Oui;GOUVY;Luxembourg
1931;Brucargo;;;
7903;Chapelle-À-Wattines;Oui;LEUZE-EN-HAINAUT;Hainaut
1450;Chastre-Villeroux-Blanmont;Oui;CHASTRE;Brabant Wallon
6673;Cherain;Oui;GOUVY;Luxembourg
7950;CHIÈVRES;Non;CHIÈVRES;Hainaut
4784;Crombach;Oui;SAINT-VITH;Liège
8420;DE HAAN;Non;DE HAAN;Flandre-Occidentale
8540;DEERLIJK;Non;DEERLIJK;Flandre-Occidentale
9280;Denderbelle;Oui;LEBBEKE;Flandre-Orientale
9831;Deurle;Oui;SINT-MARTENS-LATEM;Flandre-Orientale
3941;Eksel;Oui;HECHTEL-EKSEL;Limbourg
7890;ELLEZELLES;Non;ELLEZELLES;Hainaut
9660;Elst;Oui;BRAKEL;Flandre-Orientale
7850;ENGHIEN;Non;ENGHIEN;Hainaut
7500;Ere;Oui;TOURNAI;Hainaut
6567;Fontaine-Valmont;Oui;MERBES-LE-CHÂTEAU;Hainaut
7504;Froidmont;Oui;TOURNAI;Hainaut
6929;Gembes;Oui;DAVERDISSE;Luxembourg
1332;Genval;Oui;RIXENSART;Brabant Wallon
1367;Gérompont;Oui;RAMILLIES;Brabant Wallon
6280;Gougnies;Oui;GERPINNES;Hainaut
5031;Grand-Leez;Oui;GEMBLOUX;Namur
4650;Grand-Rechain;Oui;HERVE;Liège
7973;Grandglise;Oui;BELOEIL;Hainaut
6840;Grapfontaine;Oui;NEUFCHÂTEAU;Luxembourg
9200;Grembergen;Oui;DENDERMONDE;Flandre-Orientale
7620;Guignies;Oui;BRUNEHAUT;Hainaut
6720;Habay-La-Neuve;Oui;HABAY;Luxembourg
3545;HALEN;Non;HALEN;Limbourg
3020;HERENT;Non;HERENT;Brabant Flamand
4351;Hodeige;Oui;REMICOURT;Liège
3320;HOEGAARDEN;Non;HOEGAARDEN;Brabant Flamand
4250;Hollogne-Sur-Geer;Oui;GEER;Liège
4520;Huccorgne;Oui;WANZE;Liège
1315;INCOURT;Non;INCOURT;Brabant Wallon
8490;JABBEKE;Non;JABBEKE;Flandre-Occidentale
1370;Jauchelette;Oui;JODOIGNE;Brabant Wallon
7012;Jemappes;Oui;MONS;Hainaut
9120;Kallo;Oui;BEVEREN-WAAS;Flandre-Orientale
8650;Klerken;Oui;HOUTHULST;Flandre-Occidentale
4720;LA CALAMINE;Non;LA CALAMINE;Liège
4210;Lamontzée;Oui;BURDINNE;Liège
6111;Landelies;Oui;MONTIGNY-LE-TILLEUL;Hainaut
8930;Lauwe;Oui;MENEN;Flandre-Occidentale
5670;Le Mesnil;Oui;VIROINVAL;Namur
6811;Les Bulles;Oui;CHINY;Luxembourg
4990;LIERNEUX;Non;LIERNEUX;Liège
1342;Limelette;Oui;OTTIGNIES-LOUVAIN-LA-NEUVE;Brabant Wallon
6688;Longchamps;Oui;BERTOGNE;Luxembourg
6600;Longvilly;Oui;BASTOGNE;Luxembourg
7022;Mesvin;Oui;MONS;Hainaut
8552;Moen;Oui;ZWEVEGEM;Flandre-Occidentale
6110;MONTIGNY-LE-TILLEUL;Non;MONTIGNY-LE-TILLEUL;Hainaut
8890;MOORSLEDE;Non;MOORSLEDE;Flandre-Occidentale
6997;Mormont;Oui;EREZÉE;Luxembourg
3891;Muizen;Oui;GINGELOM;Limbourg
9500;Nederboelare;Oui;GERAARDSBERGEN;Flandre-Orientale
9850;Nevele;Oui;DEINZE;Flandre-Orientale
5310;Noville-Sur-Mehaigne;Oui;EGHEZÉE;Namur
7034;Obourg;Oui;MONS;Hainaut
5670;Oignies-En-Thiérache;Oui;VIROINVAL;Namur
3945;Oostham;Oui;HAM;Limbourg
3360;Opvelp;Oui;BIERBEEK;Brabant Flamand
1110;OTAN;;;
4680;OUPEYE;Non;OUPEYE;Liège
7850;Petit-Enghien;Oui;ENGHIEN;Hainaut
9401;Pollare;Oui;NINOVE;Flandre-Orientale
7760;Pottes;Oui;CELLES;Hainaut
7390;QUAREGNON;Non;QUAREGNON;Hainaut
7972;Quevaucamps;Oui;BELOEIL;Hainaut
1006;Raad van de Vlaamse Gemeenschapscommissie;;;
4287;Racour;Oui;LINCENT;Liège
4987;Rahier;Oui;STOUMONT;Liège
6460;Robechies;Oui;CHIMAY;Hainaut
9630;Roborst;Oui;ZWALM;Flandre-Orientale
8800;ROESELARE;Non;ROESELARE;Flandre-Occidentale
7120;Rouveroy;Oui;ESTINNES;Hainaut
9690;Ruien;Oui;KLUISBERGEN;Flandre-Orientale
5070;Sart-Eustache;Oui;FOSSES-LA-VILLE;Namur
9550;Sint-Antelinks;Oui;HERZELE;Flandre-Orientale
8900;Sint-Jan;Oui;IEPER;Flandre-Occidentale
9100;SINT-NIKLAAS;Non;SINT-NIKLAAS;Flandre-Orientale
9550;Steenhuize-Wijnhuize;Oui;HERZELE;Flandre-Orientale
5651;Tarcienne;Oui;WALCOURT;Namur
4130;Tilff;Oui;ESNEUX;Liège
6700;Toernich;Oui;ARLON;Luxembourg
4870;TROOZ;Non;TROOZ;Liège
6640;Vaux-Lez-Rosières;Oui;VAUX-SUR-SÛRE;Luxembourg
1800;VILVOORDE;Non;VILVOORDE;Brabant Flamand
6461;Virelles;Oui;CHIMAY;Hainaut
3300;Vissenaken;Oui;TIENEN;Brabant Flamand
9120;Vrasene;Oui;BEVEREN-WAAS;Flandre-Orientale
9506;Waarbeke;Oui;GERAARDSBERGEN;Flandre-Orientale
4590;Warzée;Oui;OUFFET;Liège
9473;Welle;Oui;DENDERLEEUW;Flandre-Orientale
4190;Werbomont;Oui;FERRIÈRES;Liège
8954;Westouter;Oui;HEUVELLAND;Flandre-Occidentale
2610;Wilrijk;Oui;ANTWERPEN;Anvers
9060;ZELZATE;Non;ZELZATE;Flandre-Orientale
2260;Zoerle-Parwijs;Oui;WESTERLO;Anvers
9870;ZULTE;Non;ZULTE;Flandre-Orientale
8550;ZWEVEGEM;Non;ZWEVEGEM;Flandre-Occidentale
5544;Agimont;Oui;HASTIÈRE;Namur
2030;ANTWERPEN;Non;ANTWERPEN;Anvers
9400;Appelterre-Eichem;Oui;NINOVE;Flandre-Orientale
7382;Audregnies;Oui;QUIÉVRAIN;Hainaut
1367;Autre-Eglise;Oui;RAMILLIES;Brabant Wallon
3130;BEGIJNENDIJK;Non;BEGIJNENDIJK;Brabant Flamand
9881;Bellem;Oui;AALTER;Flandre-Orientale
7903;Blicquy;Oui;LEUZE-EN-HAINAUT;Hainaut
4210;BURDINNE;Non;BURDINNE;Liège
5020;Champion;Oui;NAMUR;Namur
7063;Chaussée-Notre-Dame-Louvignies;Oui;SOIGNIES;Hainaut
6838;Corbion;Oui;BOUILLON;Luxembourg
8600;DIKSMUIDE;Non;DIKSMUIDE;Flandre-Occidentale
5363;Emptinne;Oui;HAMOIS;Namur
4480;ENGIS;Non;ENGIS;Liège
1350;Enines;Oui;ORP-JAUCHE;Brabant Wallon
6997;EREZÉE;Non;EREZÉE;Luxembourg
5030;Ernage;Oui;GEMBLOUX;Namur
9420;Erondegem;Oui;ERPE-MERE;Flandre-Orientale
5522;Falaën;Oui;ONHAYE;Namur
7181;Feluy;Oui;SENEFFE;Hainaut
7910;Forest;Oui;FRASNES-LEZ-ANVAING;Hainaut
8940;Geluwe;Oui;WERVIK;Flandre-Occidentale
2590;Gestel;Oui;BERLAAR;Anvers
5340;GESVES;Non;GESVES;Namur
1473;Glabais;Oui;GENAPPE;Brabant Wallon
3803;Gorsem;Oui;SINT-TRUIDEN;Limbourg
6670;GOUVY;Non;GOUVY;Luxembourg
9800;Grammene;Oui;DEINZE;Flandre-Orientale
2980;Halle;Oui;ZOERSEL;Anvers
2540;HOVE;Non;HOVE;Anvers
9472;Iddergem;Oui;DENDERLEEUW;Flandre-Orientale
6810;Izel;Oui;CHINY;Luxembourg
4101;Jemeppe-Sur-Meuse;Oui;SERAING;Liège
5190;JEMEPPE-SUR-SAMBRE;Non;JEMEPPE-SUR-SAMBRE;Namur
7620;Jollain-Merlin;Oui;BRUNEHAUT;Hainaut
7540;Kain;Oui;TOURNAI;Hainaut
8600;Keiem;Oui;DIKSMUIDE;Flandre-Occidentale
3840;Kerniel;Oui;BORGLOON;Limbourg
4701;Kettenis;Oui;EUPEN;Liège
9690;KLUISBERGEN;Non;KLUISBERGEN;Flandre-Orientale
6464;L'Escaillère;Oui;CHIMAY;Hainaut
5580;Lessive;Oui;ROCHEFORT;Namur
2870;Liezele;Oui;PUURS-SINT-AMANDS;Anvers
7812;Ligne;Oui;ATH;Hainaut
6238;Luttre;Oui;PONT-À-CELLES;Hainaut
7810;Maffle;Oui;ATH;Hainaut
5573;Martouzin-Neuville;Oui;BEAURAING;Namur
7640;Maubray;Oui;ANTOING;Hainaut
3078;Meerbeek;Oui;KORTENBERG;Brabant Flamand
4770;Meyerode;Oui;AMBLÈVE;Liège
2400;MOL;Non;MOL;Anvers
7543;Mourcourt;Oui;TOURNAI;Hainaut
5190;Moustier-Sur-Sambre;Oui;JEMEPPE-SUR-SAMBRE;Namur
9700;Mullem;Oui;OUDENAARDE;Flandre-Orientale
6750;MUSSON;Non;MUSSON;Luxembourg
1357;Neerheylissem;Oui;HÉLÉCINE;Brabant Wallon
3040;Neerijse;Oui;HULDENBERG;Brabant Flamand
3668;Niel-Bij-As;Oui;AS;Limbourg
9100;Nieuwkerken-Waas;Oui;SINT-NIKLAAS;Flandre-Orientale
9630;Paulatem;Oui;ZWALM;Flandre-Orientale
3990;PEER;Non;PEER;Limbourg
1670;PEPINGEN;Non;PEPINGEN;Brabant Flamand
2380;RAVELS;Non;RAVELS;Anvers
1430;Rebecq-Rognon;Oui;REBECQ;Brabant Wallon
7134;Ressaix;Oui;BINCHE;Hainaut
6210;Rèves;Oui;LES BONS VILLERS;Hainaut
5575;Rienne;Oui;GEDINNE;Namur
5600;Roly;Oui;PHILIPPEVILLE;Namur
5600;Romedenne;Oui;PHILIPPEVILLE;Namur
1044;RTBF;;;
3732;Schalkhoven;Oui;HOESELT;Limbourg
5300;Sclayn;Oui;ANDENNE;Namur
9040;Sint-Amandsberg;Oui;GENT;Flandre-Orientale
9340;Smetlede;Oui;LEDE;Flandre-Orientale
8470;Snaaskerke;Oui;GISTEL;Flandre-Occidentale
6500;Solre-Saint-Géry;Oui;BEAUMONT;Hainaut
1212;SPF Mobilité;;;
7070;Thieu;Oui;LE ROEULX;Hainaut
6500;Thirimont;Oui;BEAUMONT;Hainaut
8700;TIELT;Non;TIELT;Flandre-Occidentale
3390;TIELT-WINGE;Non;TIELT-WINGE;Brabant Flamand
3960;Tongerlo;Oui;BREE;Limbourg
7500;TOURNAI;Non;TOURNAI;Hainaut
2300;TURNHOUT;Non;TURNHOUT;Anvers
7120;Vellereille-Le-Sec;Oui;ESTINNES;Hainaut
6890;Villance;Oui;LIBIN;Luxembourg
5580;Villers-Sur-Lesse;Oui;ROCHEFORT;Namur
3721;Vliermaalroot;Oui;KORTESSEM;Limbourg
9400;Voorde;Oui;NINOVE;Flandre-Orientale
3630;Vucht;Oui;MAASMECHELEN;Limbourg
3401;Walshoutem;Oui;LANDEN;Brabant Flamand
4300;WAREMME;Non;WAREMME;Liège
8940;WERVIK;Non;WERVIK;Flandre-Occidentale
2260;WESTERLO;Non;WESTERLO;Anvers
3018;Wijgmaal;Oui;LEUVEN;Brabant Flamand
8431;Wilskerke;Oui;MIDDELKERKE;Flandre-Occidentale
2160;WOMMELGEM;Non;WOMMELGEM;Anvers
4550;Yernée-Fraineux;Oui;NANDRIN;Liège
8400;Zandvoorde;Oui;OOSTENDE;Flandre-Occidentale
3800;Zepperen;Oui;SINT-TRUIDEN;Limbourg
2230;HERSELT;Non;HERSELT;Anvers
6987;Hodister;Oui;RENDEUX;Luxembourg
3746;Hoelbeek;Oui;BILZEN;Limbourg
